Product ID,Product Name,Brand,Category,Skin Type,Main Ingredients,Rating,Price ($)
P1155,Laneige Herself Toner,Laneige,Toner,Dry,Hyaluronic Acid,1.9,88.95
P1156,Somethinc Study Serum,Somethinc,Serum,Normal,Ceramide,4.9,72.92
P1157,COSRX Information Mask,COSRX,Mask,Oily,AHA BHA,2.4,72.77
P1158,COSRX Physical Essence,COSRX,Essence,Dry,Hyaluronic Acid,3.3,65.71
P1159,Emina Dark Mask,Emina,Mask,Oily,Green Tea,4.5,36.02
P1160,Wardah Management Moisturizer,Wardah,Moisturizer,Normal,Peptides,3.2,47.27
P1161,The Ordinary Loss Toner,The Ordinary,Toner,Normal,Retinol,4.3,52.055
P1162,The Ordinary Western Cleanser,The Ordinary,Cleanser,Oily,Vitamin C,3.6,74.39
P1163,Wardah Pull Cleanser,Wardah,Cleanser,Normal,Vitamin C,1.1,59.41
P1164,Skintific Try Toner,Skintific,Toner,Dry,AHA BHA,4.1,87.35
P1165,Somethinc Industry Serum,Somethinc,Serum,Normal,Peptides,2.0,63.67
P1166,COSRX Really Toner,COSRX,Toner,Dry,Ceramide,2.7,84.67
P1167,Innisfree Better Essence,Innisfree,Essence,Sensitive,Peptides,3.1,52.055
P1168,Avoskin Worry Mask,Avoskin,Mask,Combination,Vitamin C,2.8,34.05
P1169,COSRX Special Serum,COSRX,Serum,Combination,Ceramide,3.9,25.9
P1170,Wardah Piece Mask,Wardah,Mask,Combination,AHA BHA,3.0,16.43
P1171,COSRX Wall Serum,COSRX,Serum,Dry,Hyaluronic Acid,3.4,93.6
P1172,Laneige Capital Cleanser,Laneige,Cleanser,Normal,Centella Asiatica,3.1,22.0
P1173,Cetaphil President Mask,Cetaphil,Mask,Dry,Green Tea,1.5,72.32
P1174,Emina Turn Essence,Emina,Essence,Sensitive,Green Tea,3.9,96.14
P1175,COSRX Mrs Cleanser,COSRX,Cleanser,Dry,AHA BHA,4.7,26.77
P1176,Laneige Speech Moisturizer,Laneige,Moisturizer,Oily,Niacinamide,1.6,83.12
P1177,Somethinc Case Essence,Somethinc,Essence,Dry,Hyaluronic Acid,1.6,52.055
P1178,The Ordinary Buy Toner,The Ordinary,Toner,Dry,Hyaluronic Acid,2.7,52.6
P1179,Somethinc Knowledge Mask,Somethinc,Mask,Combination,Ceramide,4.8,28.43
P1180,COSRX Recent Mask,COSRX,Mask,Normal,Niacinamide,1.8,75.4
P1181,Emina Cup Serum,Emina,Serum,Normal,Retinol,3.3,87.23
P1182,Avoskin Difficult Mask,Avoskin,Mask,Oily,Salicylic Acid,4.6,66.85
P1183,Wardah Thus Mask,Wardah,Mask,Oily,Peptides,1.2,66.96
P1184,Avoskin Section Mask,Avoskin,Mask,Sensitive,Vitamin C,4.8,83.92
P1185,The Ordinary Material Essence,The Ordinary,Essence,Normal,Salicylic Acid,3.3,45.37
P1186,Avoskin Glass Serum,Avoskin,Serum,Oily,Retinol,4.6,10.99
P1187,Emina Thing Essence,Emina,Essence,Combination,Vitamin C,2.9,40.3
P1188,Innisfree Practice Toner,Innisfree,Toner,Combination,Vitamin C,1.3,36.85
P1189,Avoskin Sound Essence,Avoskin,Essence,Sensitive,Salicylic Acid,2.9,95.56
P1190,Innisfree Test Serum,Innisfree,Serum,Oily,Vitamin C,3.6,44.4
P1191,Innisfree Us Cleanser,Innisfree,Cleanser,Sensitive,Vitamin C,4.2,55.48
P1192,Cetaphil If Essence,Cetaphil,Essence,Combination,Retinol,1.8,59.79
P1193,Somethinc Mother Serum,Somethinc,Serum,Oily,Centella Asiatica,4.2,81.87
P1194,Skintific Religious Serum,Skintific,Serum,Combination,Green Tea,2.4,74.36
P1195,COSRX Hair Moisturizer,COSRX,Moisturizer,Combination,Peptides,1.6,98.39
P1196,Laneige Bad Toner,Laneige,Toner,Combination,Peptides,4.2,43.42
P1197,Wardah End Cleanser,Wardah,Cleanser,Normal,Centella Asiatica,2.7,7.67
P1198,Skintific Part Toner,Skintific,Toner,Normal,AHA BHA,4.0,90.37
P1199,Laneige City Sunscreen,Laneige,Sunscreen,Normal,Salicylic Acid,2.7,11.57
P1200,Innisfree President Moisturizer,Innisfree,Moisturizer,Dry,Hyaluronic Acid,4.3,69.74
P1201,Cetaphil Animal Cleanser,Cetaphil,Cleanser,Sensitive,AHA BHA,3.4,52.055
P1202,Avoskin Blood Mask,Avoskin,Mask,Normal,Hyaluronic Acid,4.6,48.62
P1203,Skintific Many Sunscreen,Skintific,Sunscreen,Sensitive,Green Tea,1.3,77.06
P1204,Avoskin Fine Moisturizer,Avoskin,Moisturizer,Sensitive,Hyaluronic Acid,2.6,51.02
P1205,Skintific Reduce Mask,Skintific,Mask,Normal,Hyaluronic Acid,1.1,98.25
P1206,COSRX Size Cleanser,COSRX,Cleanser,Normal,Vitamin C,4.5,89.8
P1207,Avoskin Save Sunscreen,Avoskin,Sunscreen,Dry,AHA BHA,2.8,34.53
P1208,Innisfree Prepare Toner,Innisfree,Toner,Dry,Niacinamide,3.2,61.85
P1209,Skintific Who Serum,Skintific,Serum,Normal,Hyaluronic Acid,2.1,53.87
P1210,Wardah Spend Cleanser,Wardah,Cleanser,Normal,Vitamin C,1.5,60.01
P1211,Cetaphil Success Mask,Cetaphil,Mask,Combination,Retinol,4.1,6.9
P1212,Emina Consumer Toner,Emina,Toner,Combination,Hyaluronic Acid,1.9,52.055
P1213,Innisfree Teach Serum,Innisfree,Serum,Dry,Centella Asiatica,4.9,43.78
P1214,Emina Son Sunscreen,Emina,Sunscreen,Sensitive,Centella Asiatica,3.9,36.54
P1215,The Ordinary Whatever Toner,The Ordinary,Toner,Normal,Hyaluronic Acid,3.0,61.68
P1216,Wardah Open Moisturizer,Wardah,Moisturizer,Sensitive,Centella Asiatica,3.1,69.74
P1217,Somethinc Watch Sunscreen,Somethinc,Sunscreen,Oily,Green Tea,4.6,49.71
P1218,The Ordinary Right Mask,The Ordinary,Mask,Dry,Salicylic Acid,3.7,30.31
P1219,The Ordinary Knowledge Serum,The Ordinary,Serum,Normal,Vitamin C,1.4,77.43
P1220,Emina Official Moisturizer,Emina,Moisturizer,Normal,Green Tea,3.2,52.055
P1221,Innisfree Phone Serum,Innisfree,Serum,Normal,Hyaluronic Acid,2.1,92.6
P1222,Emina Pick Moisturizer,Emina,Moisturizer,Oily,Vitamin C,3.0,61.06
P1223,Innisfree Throughout Moisturizer,Innisfree,Moisturizer,Dry,Salicylic Acid,1.6,7.09
P1224,Avoskin National Essence,Avoskin,Essence,Oily,Peptides,2.9,6.49
P1225,Innisfree Building Cleanser,Innisfree,Cleanser,Oily,Retinol,4.3,22.72
P1226,Laneige President Essence,Laneige,Essence,Oily,Peptides,2.3,90.75
P1227,Somethinc These Mask,Somethinc,Mask,Dry,Retinol,4.7,52.055
P1228,COSRX Second Moisturizer,COSRX,Moisturizer,Sensitive,Hyaluronic Acid,1.3,11.04
P1229,Somethinc Part Sunscreen,Somethinc,Sunscreen,Oily,Vitamin C,4.6,61.42
P1230,COSRX Hand Mask,COSRX,Mask,Normal,Ceramide,3.9,87.5
P1231,The Ordinary Financial Essence,The Ordinary,Essence,Oily,AHA BHA,1.4,14.04
P1232,Somethinc Look Essence,Somethinc,Essence,Oily,Retinol,4.8,47.54
P1233,COSRX Item Cleanser,COSRX,Cleanser,Dry,Green Tea,3.6,76.67
P1234,COSRX Five Mask,COSRX,Mask,Sensitive,Green Tea,1.8,70.45
P1235,Emina Society Toner,Emina,Toner,Combination,Ceramide,1.1,59.98
P1236,Innisfree Have Serum,Innisfree,Serum,Normal,Vitamin C,3.6,52.055
P1237,Emina Father Essence,Emina,Essence,Normal,Green Tea,1.6,69.44
P1238,COSRX Next Sunscreen,COSRX,Sunscreen,Oily,Vitamin C,4.0,73.74
P1239,COSRX Group Sunscreen,COSRX,Sunscreen,Oily,Ceramide,3.5,46.14
P1240,Laneige Foreign Serum,Laneige,Serum,Dry,AHA BHA,4.8,25.5
P1241,Somethinc New Mask,Somethinc,Mask,Sensitive,Hyaluronic Acid,2.0,52.055
P1242,Laneige Interest Serum,Laneige,Serum,Sensitive,Vitamin C,1.9,84.22
P1243,Avoskin Cover Cleanser,Avoskin,Cleanser,Sensitive,Green Tea,3.7,52.055
P1244,Innisfree Democratic Toner,Innisfree,Toner,Oily,Retinol,4.0,17.41
P1245,Cetaphil At Serum,Cetaphil,Serum,Normal,Niacinamide,1.9,89.89
P1246,COSRX Early Sunscreen,COSRX,Sunscreen,Sensitive,AHA BHA,3.0,72.26
P1247,Wardah Art Moisturizer,Wardah,Moisturizer,Normal,Retinol,2.3,48.27
P1248,The Ordinary Identify Sunscreen,The Ordinary,Sunscreen,Normal,Peptides,2.6,52.055
P1249,The Ordinary Society Mask,The Ordinary,Mask,Oily,Peptides,1.5,90.19
P1250,Wardah Century Essence,Wardah,Essence,Sensitive,Retinol,1.6,35.21
P1251,Wardah Machine Mask,Wardah,Mask,Normal,Peptides,3.0,52.055
P1252,Cetaphil Language Essence,Cetaphil,Essence,Dry,Vitamin C,1.5,55.4
P1253,Skintific Source Sunscreen,Skintific,Sunscreen,Normal,Vitamin C,4.0,48.35
P1254,Emina Financial Cleanser,Emina,Cleanser,Normal,Vitamin C,3.5,86.24
P1255,Cetaphil Simple Essence,Cetaphil,Essence,Normal,AHA BHA,2.8,99.54
P1256,Skintific Majority Serum,Skintific,Serum,Oily,Centella Asiatica,3.7,74.06
P1257,Emina Listen Mask,Emina,Mask,Combination,Hyaluronic Acid,1.4,85.05
P1258,Laneige Effect Sunscreen,Laneige,Sunscreen,Combination,Vitamin C,4.9,13.25
P1259,Avoskin Meeting Mask,Avoskin,Mask,Combination,Vitamin C,2.4,7.98
P1260,Innisfree Religious Toner,Innisfree,Toner,Oily,Vitamin C,4.3,14.82
P1261,Cetaphil Music Essence,Cetaphil,Essence,Normal,Ceramide,2.8,36.84
P1262,Innisfree Southern Moisturizer,Innisfree,Moisturizer,Combination,Vitamin C,4.7,94.78
P1263,Wardah Fact Cleanser,Wardah,Cleanser,Normal,Ceramide,3.1,25.62
P1264,Avoskin Main Essence,Avoskin,Essence,Combination,Centella Asiatica,4.5,62.48
P1265,Somethinc Everything Mask,Somethinc,Mask,Dry,Green Tea,3.4,30.6
P1266,Wardah Congress Toner,Wardah,Toner,Dry,Niacinamide,3.6,37.14
P1267,Emina She Sunscreen,Emina,Sunscreen,Oily,Hyaluronic Acid,2.5,91.25
P1268,Somethinc Month Cleanser,Somethinc,Cleanser,Dry,AHA BHA,1.4,66.68
P1269,The Ordinary Of Mask,The Ordinary,Mask,Oily,Ceramide,2.2,70.83
P1270,COSRX Pay Toner,COSRX,Toner,Normal,Retinol,2.8,96.82
P1271,Skintific Such Sunscreen,Skintific,Sunscreen,Normal,Vitamin C,4.0,12.38
P1272,Wardah Clear Sunscreen,Wardah,Sunscreen,Combination,Hyaluronic Acid,1.9,36.46
P1273,Wardah Owner Moisturizer,Wardah,Moisturizer,Sensitive,Vitamin C,3.0,52.63
P1274,Cetaphil Form Mask,Cetaphil,Mask,Normal,Vitamin C,3.7,22.52
P1275,Skintific Best Sunscreen,Skintific,Sunscreen,Sensitive,Salicylic Acid,3.3,52.055
P1276,Skintific Against Sunscreen,Skintific,Sunscreen,Sensitive,Vitamin C,1.4,90.26
P1277,Avoskin Upon Cleanser,Avoskin,Cleanser,Oily,Hyaluronic Acid,3.1,60.17
P1278,Innisfree Interview Serum,Innisfree,Serum,Dry,AHA BHA,2.4,62.13
P1279,Somethinc Recently Serum,Somethinc,Serum,Oily,Vitamin C,1.8,52.055
P1280,Cetaphil Market Toner,Cetaphil,Toner,Normal,Salicylic Acid,3.0,52.055
P1281,Laneige View Cleanser,Laneige,Cleanser,Combination,Retinol,3.8,19.97
P1282,Emina President Mask,Emina,Mask,Oily,Ceramide,2.1,92.16
P1283,Cetaphil Contain Cleanser,Cetaphil,Cleanser,Dry,Green Tea,2.8,55.19
P1284,Laneige Summer Sunscreen,Laneige,Sunscreen,Normal,Hyaluronic Acid,2.9,52.055
P1285,Avoskin Increase Cleanser,Avoskin,Cleanser,Normal,Peptides,2.2,85.69
P1286,Wardah What Sunscreen,Wardah,Sunscreen,Oily,Green Tea,3.9,48.36
P1287,Cetaphil Question Essence,Cetaphil,Essence,Normal,Ceramide,1.6,98.63
P1288,Wardah Moment Serum,Wardah,Serum,Normal,Green Tea,1.4,24.09
P1289,COSRX Power Moisturizer,COSRX,Moisturizer,Oily,Vitamin C,2.6,43.2
P1290,Emina Claim Essence,Emina,Essence,Sensitive,Hyaluronic Acid,2.9,51.22
P1291,Wardah Writer Mask,Wardah,Mask,Normal,Retinol,1.6,9.15
P1292,Innisfree Popular Moisturizer,Innisfree,Moisturizer,Normal,Niacinamide,4.4,8.72
P1293,Cetaphil Describe Moisturizer,Cetaphil,Moisturizer,Dry,Vitamin C,3.0,37.25
P1294,The Ordinary Left Toner,The Ordinary,Toner,Normal,AHA BHA,2.0,74.6
P1295,Cetaphil Stay Cleanser,Cetaphil,Cleanser,Dry,Niacinamide,2.8,86.87
P1296,The Ordinary Wonder Essence,The Ordinary,Essence,Dry,Green Tea,2.7,29.08
P1297,COSRX Maybe Toner,COSRX,Toner,Normal,Vitamin C,3.7,19.33
P1298,The Ordinary Public Cleanser,The Ordinary,Cleanser,Normal,Salicylic Acid,3.4,99.43
P1299,COSRX Executive Toner,COSRX,Toner,Normal,Vitamin C,4.5,46.72
P1300,Skintific Economy Serum,Skintific,Serum,Normal,Vitamin C,1.4,97.96
P1301,Somethinc Clear Cleanser,Somethinc,Cleanser,Oily,Green Tea,2.3,12.55
P1302,Skintific Race Mask,Skintific,Mask,Oily,Vitamin C,4.6,40.58
P1303,Wardah Teacher Serum,Wardah,Serum,Combination,Vitamin C,1.4,98.95
P1304,COSRX Before Essence,COSRX,Essence,Combination,Peptides,2.6,72.66
P1305,COSRX Evidence Mask,COSRX,Mask,Oily,Centella Asiatica,4.5,99.75
P1306,The Ordinary Traditional Toner,The Ordinary,Toner,Combination,Salicylic Acid,1.7,78.2
P1307,Laneige Dream Moisturizer,Laneige,Moisturizer,Sensitive,Retinol,1.2,79.26
P1308,Emina Stuff Cleanser,Emina,Cleanser,Normal,Vitamin C,3.8,36.18
P1309,Skintific Hard Serum,Skintific,Serum,Normal,Green Tea,2.3,98.74
P1310,Avoskin Serve Serum,Avoskin,Serum,Combination,Hyaluronic Acid,2.4,5.12
P1311,Emina Mouth Mask,Emina,Mask,Sensitive,Salicylic Acid,2.2,92.12
P1312,Wardah Hour Mask,Wardah,Mask,Combination,Hyaluronic Acid,1.8,69.95
P1313,COSRX Analysis Cleanser,COSRX,Cleanser,Sensitive,Vitamin C,2.5,17.4
P1314,Avoskin Fear Sunscreen,Avoskin,Sunscreen,Sensitive,Ceramide,2.2,16.71
P1315,Innisfree Project Moisturizer,Innisfree,Moisturizer,Sensitive,Niacinamide,3.4,31.87
P1316,Cetaphil Card Essence,Cetaphil,Essence,Normal,Green Tea,2.6,9.63
P1317,Avoskin Financial Sunscreen,Avoskin,Sunscreen,Combination,Hyaluronic Acid,2.3,84.4
P1318,Laneige Page Essence,Laneige,Essence,Sensitive,Centella Asiatica,4.7,39.33
P1319,Cetaphil Change Sunscreen,Cetaphil,Sunscreen,Combination,Salicylic Acid,2.9,23.36
P1320,Somethinc Its Toner,Somethinc,Toner,Sensitive,AHA BHA,2.2,7.7
P1321,Wardah Year Cleanser,Wardah,Cleanser,Combination,Salicylic Acid,1.5,52.055
P1322,The Ordinary Stand Sunscreen,The Ordinary,Sunscreen,Dry,Centella Asiatica,3.0,8.44
P1323,COSRX Under Essence,COSRX,Essence,Sensitive,Niacinamide,3.0,99.04
P1324,Cetaphil Power Sunscreen,Cetaphil,Sunscreen,Oily,Peptides,4.5,16.3
P1325,Skintific Whom Essence,Skintific,Essence,Sensitive,Green Tea,4.8,85.95
P1326,Cetaphil Education Sunscreen,Cetaphil,Sunscreen,Normal,AHA BHA,4.3,79.06
P1327,Innisfree Weight Sunscreen,Innisfree,Sunscreen,Normal,Vitamin C,2.2,69.42
P1328,Laneige View Toner,Laneige,Toner,Dry,Hyaluronic Acid,4.8,29.44
P1329,Avoskin Trip Serum,Avoskin,Serum,Combination,Ceramide,3.3,83.17
P1330,COSRX Likely Essence,COSRX,Essence,Dry,Peptides,4.5,9.77
P1331,Cetaphil Outside Cleanser,Cetaphil,Cleanser,Oily,Vitamin C,2.1,8.75
P1332,Emina Professional Moisturizer,Emina,Moisturizer,Dry,Vitamin C,4.4,77.72
P1333,Somethinc Cover Mask,Somethinc,Mask,Dry,Ceramide,2.2,16.08
P1334,Laneige True Toner,Laneige,Toner,Sensitive,AHA BHA,3.1,17.07
P1335,Laneige Statement Toner,Laneige,Toner,Sensitive,Salicylic Acid,2.0,91.96
P1336,Avoskin Throw Essence,Avoskin,Essence,Oily,Hyaluronic Acid,2.5,57.68
P1337,Cetaphil Group Serum,Cetaphil,Serum,Normal,AHA BHA,1.9,38.42
P1338,The Ordinary Make Essence,The Ordinary,Essence,Sensitive,Salicylic Acid,4.3,88.22
P1339,The Ordinary Page Cleanser,The Ordinary,Cleanser,Normal,Green Tea,1.5,53.43
P1340,Wardah Learn Cleanser,Wardah,Cleanser,Combination,Green Tea,3.5,93.75
P1341,COSRX Hour Moisturizer,COSRX,Moisturizer,Normal,Green Tea,3.5,21.39
P1342,Emina Represent Sunscreen,Emina,Sunscreen,Normal,Green Tea,3.0,59.89
P1343,The Ordinary Drop Essence,The Ordinary,Essence,Combination,Peptides,3.7,63.64
P1344,Emina Size Serum,Emina,Serum,Oily,Peptides,3.7,16.14
P1345,Somethinc Dog Moisturizer,Somethinc,Moisturizer,Sensitive,Vitamin C,3.1,11.83
P1346,Laneige Adult Mask,Laneige,Mask,Normal,Niacinamide,2.6,29.75
P1347,Innisfree Let Serum,Innisfree,Serum,Sensitive,Ceramide,3.0,84.63
P1348,Avoskin Capital Essence,Avoskin,Essence,Combination,Peptides,4.4,55.53
P1349,COSRX Thus Mask,COSRX,Mask,Sensitive,Vitamin C,1.1,28.11
P1350,Somethinc Whole Essence,Somethinc,Essence,Normal,Retinol,2.6,80.96
P1351,Innisfree Federal Moisturizer,Innisfree,Moisturizer,Combination,Retinol,1.9,91.42
P1352,Skintific Set Cleanser,Skintific,Cleanser,Normal,Niacinamide,2.9,53.69
P1353,Cetaphil Help Serum,Cetaphil,Serum,Normal,Hyaluronic Acid,1.2,97.81
P1354,Somethinc Brother Moisturizer,Somethinc,Moisturizer,Oily,Vitamin C,2.1,19.57
P1355,Laneige Program Sunscreen,Laneige,Sunscreen,Combination,Salicylic Acid,3.8,20.33
P1356,Innisfree Structure Toner,Innisfree,Toner,Dry,Centella Asiatica,1.2,98.68
P1357,Cetaphil Matter Moisturizer,Cetaphil,Moisturizer,Oily,Peptides,3.0,29.03
P1358,Avoskin Relate Mask,Avoskin,Mask,Dry,Peptides,1.6,52.055
P1359,COSRX Sister Mask,COSRX,Mask,Dry,Retinol,4.0,11.11
P1360,Emina Voice Sunscreen,Emina,Sunscreen,Normal,Peptides,3.7,81.87
P1361,Innisfree Start Toner,Innisfree,Toner,Sensitive,Retinol,2.8,36.05
P1362,Wardah System Toner,Wardah,Toner,Combination,Retinol,4.5,66.67
P1363,Wardah Special Serum,Wardah,Serum,Dry,Green Tea,1.1,15.01
P1364,COSRX Play Toner,COSRX,Toner,Oily,Centella Asiatica,3.0,9.53
P1365,Wardah Box Mask,Wardah,Mask,Combination,Vitamin C,3.0,78.92
P1366,Avoskin Road Essence,Avoskin,Essence,Combination,Vitamin C,1.5,52.19
P1367,Avoskin Fire Sunscreen,Avoskin,Sunscreen,Dry,Salicylic Acid,3.0,70.15
P1368,Cetaphil Offer Mask,Cetaphil,Mask,Normal,Ceramide,3.3,51.1
P1369,Emina Leave Sunscreen,Emina,Sunscreen,Combination,Niacinamide,3.0,52.055
P1370,Wardah Finally Serum,Wardah,Serum,Sensitive,Green Tea,2.5,52.055
P1371,Emina Green Mask,Emina,Mask,Combination,Green Tea,3.0,47.93
P1372,The Ordinary Pm Mask,The Ordinary,Mask,Dry,Ceramide,4.8,13.82
P1373,Wardah Particularly Sunscreen,Wardah,Sunscreen,Normal,Vitamin C,4.6,59.17
P1374,The Ordinary Talk Moisturizer,The Ordinary,Moisturizer,Normal,Hyaluronic Acid,4.3,19.98
P1375,Somethinc Suggest Moisturizer,Somethinc,Moisturizer,Dry,Vitamin C,2.7,52.16
P1376,Skintific Across Sunscreen,Skintific,Sunscreen,Dry,Niacinamide,2.0,20.26
P1377,Cetaphil Research Mask,Cetaphil,Mask,Combination,Ceramide,3.4,91.46
P1378,Wardah Into Cleanser,Wardah,Cleanser,Normal,Niacinamide,3.3,50.28
P1379,Innisfree Major Serum,Innisfree,Serum,Normal,Peptides,3.3,92.19
P1380,Somethinc Seem Toner,Somethinc,Toner,Oily,Niacinamide,4.5,53.11
P1381,Avoskin Become Cleanser,Avoskin,Cleanser,Oily,Vitamin C,3.5,99.4
P1382,Wardah Discover Moisturizer,Wardah,Moisturizer,Dry,Vitamin C,3.6,54.27
P1383,Emina Reveal Cleanser,Emina,Cleanser,Combination,Hyaluronic Acid,2.1,16.8
P1384,Emina Themselves Serum,Emina,Serum,Normal,Hyaluronic Acid,1.9,8.3
P1385,Emina Law Cleanser,Emina,Cleanser,Dry,AHA BHA,2.6,37.06
P1386,Emina Should Moisturizer,Emina,Moisturizer,Sensitive,AHA BHA,3.6,99.69
P1387,The Ordinary Raise Mask,The Ordinary,Mask,Normal,Vitamin C,2.4,46.77
P1388,Wardah Compare Moisturizer,Wardah,Moisturizer,Combination,Vitamin C,3.0,69.77
P1389,The Ordinary Line Serum,The Ordinary,Serum,Oily,Vitamin C,2.3,21.84
P1390,Wardah Show Essence,Wardah,Essence,Normal,Peptides,2.2,44.73
P1391,Laneige Enter Mask,Laneige,Mask,Combination,Retinol,3.5,55.31
P1392,Laneige Movie Essence,Laneige,Essence,Normal,Vitamin C,3.0,45.9
P1393,COSRX Approach Moisturizer,COSRX,Moisturizer,Oily,AHA BHA,3.4,55.22
P1394,COSRX Blue Serum,COSRX,Serum,Sensitive,Vitamin C,1.3,6.16
P1395,The Ordinary White Toner,The Ordinary,Toner,Combination,Niacinamide,3.3,74.83
P1396,Laneige Nor Moisturizer,Laneige,Moisturizer,Normal,Niacinamide,1.5,77.34
P1397,Wardah Past Toner,Wardah,Toner,Normal,AHA BHA,4.9,99.01
P1398,COSRX Morning Sunscreen,COSRX,Sunscreen,Sensitive,Centella Asiatica,3.6,26.52
P1399,Skintific Worker Sunscreen,Skintific,Sunscreen,Oily,Ceramide,1.8,34.46
P1400,Somethinc Always Toner,Somethinc,Toner,Sensitive,Hyaluronic Acid,2.6,84.79
P1401,Wardah North Sunscreen,Wardah,Sunscreen,Normal,Vitamin C,2.1,90.06
P1402,Skintific Effect Toner,Skintific,Toner,Normal,Salicylic Acid,3.3,89.65
P1403,COSRX Window Serum,COSRX,Serum,Normal,Green Tea,4.7,61.7
P1404,Skintific True Moisturizer,Skintific,Moisturizer,Sensitive,AHA BHA,3.0,68.81
P1405,Laneige Institution Serum,Laneige,Serum,Normal,Salicylic Acid,2.0,17.42
P1406,Emina Interest Serum,Emina,Serum,Normal,Peptides,3.0,15.6
P1407,Cetaphil Social Cleanser,Cetaphil,Cleanser,Normal,Centella Asiatica,2.5,18.72
P1408,Emina International Cleanser,Emina,Cleanser,Combination,Hyaluronic Acid,2.9,52.055
P1409,Somethinc Lay Essence,Somethinc,Essence,Normal,Green Tea,3.0,74.65
P1410,COSRX Assume Moisturizer,COSRX,Moisturizer,Combination,Centella Asiatica,4.2,66.54
P1411,Laneige Within Serum,Laneige,Serum,Normal,Salicylic Acid,3.6,18.43
P1412,Innisfree Free Essence,Innisfree,Essence,Sensitive,Green Tea,3.1,69.87
P1413,Emina Appear Toner,Emina,Toner,Sensitive,Hyaluronic Acid,2.7,58.84
P1414,The Ordinary Training Toner,The Ordinary,Toner,Combination,Vitamin C,1.8,54.45
P1415,Avoskin Manage Essence,Avoskin,Essence,Normal,Green Tea,4.6,31.38
P1416,Laneige Approach Toner,Laneige,Toner,Normal,Salicylic Acid,1.5,77.56
P1417,Innisfree Nearly Toner,Innisfree,Toner,Combination,Vitamin C,4.7,74.14
P1418,Wardah Toward Serum,Wardah,Serum,Dry,Niacinamide,3.7,26.73
P1419,COSRX Hit Essence,COSRX,Essence,Oily,Green Tea,4.3,51.29
P1420,Innisfree Computer Toner,Innisfree,Toner,Oily,Peptides,2.3,32.31
P1421,Somethinc Company Serum,Somethinc,Serum,Normal,Ceramide,4.1,39.45
P1422,Laneige Sell Toner,Laneige,Toner,Normal,Hyaluronic Acid,3.5,62.54
P1423,Emina Citizen Sunscreen,Emina,Sunscreen,Dry,Hyaluronic Acid,3.6,18.08
P1424,Wardah Food Sunscreen,Wardah,Sunscreen,Combination,Centella Asiatica,4.8,94.06
P1425,Innisfree Everyone Cleanser,Innisfree,Cleanser,Combination,Ceramide,1.7,52.71
P1426,Cetaphil Knowledge Serum,Cetaphil,Serum,Dry,Retinol,2.2,16.96
P1427,Somethinc State Cleanser,Somethinc,Cleanser,Combination,Peptides,4.6,82.1
P1428,Cetaphil Central Mask,Cetaphil,Mask,Dry,Vitamin C,3.4,90.88
P1429,Emina Present Sunscreen,Emina,Sunscreen,Sensitive,Niacinamide,3.4,27.64
P1430,Avoskin Magazine Mask,Avoskin,Mask,Oily,Centella Asiatica,3.2,57.29
P1431,Wardah Anything Sunscreen,Wardah,Sunscreen,Oily,Ceramide,4.1,18.36
P1432,Cetaphil Out Mask,Cetaphil,Mask,Normal,Niacinamide,3.4,84.63
P1433,Cetaphil Factor Cleanser,Cetaphil,Cleanser,Oily,AHA BHA,1.6,67.86
P1434,COSRX Laugh Serum,COSRX,Serum,Combination,AHA BHA,2.8,94.01
P1435,Innisfree Despite Sunscreen,Innisfree,Sunscreen,Oily,Centella Asiatica,3.1,25.31
P1436,Innisfree Open Mask,Innisfree,Mask,Sensitive,Centella Asiatica,1.8,52.055
P1437,The Ordinary Process Toner,The Ordinary,Toner,Normal,Salicylic Acid,3.3,6.14
P1438,The Ordinary Mouth Toner,The Ordinary,Toner,Normal,Vitamin C,4.4,75.48
P1439,Innisfree Anyone Serum,Innisfree,Serum,Sensitive,AHA BHA,5.0,28.18
P1440,COSRX Continue Sunscreen,COSRX,Sunscreen,Dry,Hyaluronic Acid,4.0,65.76
P1441,Wardah Think Moisturizer,Wardah,Moisturizer,Oily,Salicylic Acid,3.4,6.3
P1442,Innisfree Seem Mask,Innisfree,Mask,Normal,Vitamin C,1.0,40.78
P1443,Wardah Different Serum,Wardah,Serum,Combination,Peptides,1.3,58.77
P1444,Wardah Six Moisturizer,Wardah,Moisturizer,Normal,Hyaluronic Acid,2.1,37.68
P1445,Avoskin Consumer Mask,Avoskin,Mask,Sensitive,Retinol,3.5,61.26
P1446,Cetaphil Building Toner,Cetaphil,Toner,Normal,Retinol,3.9,45.49
P1447,Cetaphil Respond Sunscreen,Cetaphil,Sunscreen,Combination,AHA BHA,4.5,20.33
P1448,Somethinc Hand Serum,Somethinc,Serum,Combination,AHA BHA,2.8,82.93
P1449,The Ordinary Nearly Moisturizer,The Ordinary,Moisturizer,Dry,Vitamin C,2.0,18.92
P1450,Somethinc Include Toner,Somethinc,Toner,Sensitive,Vitamin C,3.8,39.18
P1451,Wardah Hundred Toner,Wardah,Toner,Sensitive,Vitamin C,3.5,96.38
P1452,Laneige Show Essence,Laneige,Essence,Dry,Salicylic Acid,2.7,81.17
P1453,Skintific None Cleanser,Skintific,Cleanser,Sensitive,Vitamin C,4.1,22.25
P1454,Laneige Accept Essence,Laneige,Essence,Normal,AHA BHA,1.3,32.1
